5.4689226,0.0,1.5625
4.9225554,0.015625,10.9375
4.8406434,0.078125,12.5
4.415902,0.03125,23.4375
4.5989623,0.015625,15.625
4.6066413,0.078125,21.875
4.325249,0.09375,23.4375
4.65308,0.078125,21.875
4.3556247,0.109375,28.125
4.5840936,0.0625,17.1875
3.9421732,0.15625,39.0625
4.1960998,0.09375,28.125
3.821478,0.125,39.0625
4.0256414,0.140625,39.0625
4.057906,0.171875,34.375
3.6541107,0.171875,39.0625
3.6691415,0.21875,37.5
3.451174,0.234375,43.75
4.110731,0.140625,29.6875
3.8969038,0.15625,42.1875
3.850763,0.203125,31.25
3.263732,0.265625,57.8125
3.4930422,0.1875,45.3125
3.3472562,0.1875,46.875
3.0196524,0.296875,59.375
3.3374393,0.25,53.125
2.9522107,0.3125,59.375
3.1877956,0.328125,57.8125
3.2654498,0.234375,48.4375
3.1216009,0.171875,48.4375
3.2547753,0.28125,53.125
3.3286471,0.234375,48.4375
2.9153643,0.234375,60.9375
3.0445948,0.375,57.8125
2.7701883,0.34375,67.1875
2.7880294,0.4375,56.25
2.9907835,0.328125,60.9375
3.309997,0.234375,51.5625
3.1037772,0.296875,57.8125
2.7917337,0.296875,62.5
3.0380766,0.234375,65.625
2.6763308,0.40625,65.625
2.7966225,0.359375,62.5
2.6561224,0.375,60.9375
2.8890593,0.328125,57.8125
2.9538105,0.359375,59.375
2.934248,0.3125,62.5
2.8177738,0.34375,60.9375
2.3855093,0.390625,67.1875
2.277472,0.46875,76.5625
2.5044162,0.328125,68.75
2.0133736,0.546875,78.125
2.0825896,0.453125,81.25
2.656972,0.390625,65.625
2.7367704,0.40625,60.9375
2.5402374,0.4375,68.75
2.8124561,0.28125,60.9375
2.632806,0.40625,65.625
2.6872087,0.3125,70.3125
2.3913784,0.46875,65.625
2.7888873,0.3125,56.25
2.6390593,0.390625,67.1875
2.178346,0.46875,73.4375
2.2772288,0.453125,73.4375
2.198049,0.359375,75.0
2.205587,0.484375,71.875
2.3233442,0.484375,68.75
2.0946262,0.515625,75.0
2.3441987,0.40625,76.5625
2.1860354,0.515625,81.25
1.9561185,0.53125,79.6875
2.0745485,0.46875,70.3125
2.265852,0.453125,76.5625
2.0614643,0.46875,75.0
2.2756333,0.34375,73.4375
2.443482,0.375,70.3125
2.3363273,0.484375,68.75
1.9379168,0.5,79.6875
2.2121975,0.421875,73.4375
1.8314936,0.515625,79.6875
2.2192445,0.390625,78.125
1.8789511,0.46875,78.125
2.133217,0.453125,75.0
2.1625886,0.453125,75.0
2.1715505,0.5,68.75
1.6167984,0.59375,87.5
2.3804445,0.421875,70.3125
2.2162054,0.46875,73.4375
1.8912102,0.53125,79.6875
1.770261,0.515625,84.375
1.8648908,0.53125,79.6875
1.9458474,0.4375,81.25
1.8193427,0.59375,75.0
1.5813549,0.609375,78.125
1.5669498,0.59375,87.5
1.5058755,0.546875,89.0625
1.4044008,0.65625,85.9375
1.5602293,0.578125,82.8125
1.6877301,0.65625,81.25
1.6601208,0.5625,84.375
1.3985704,0.671875,85.9375
1.8900071,0.546875,78.125
1.5525128,0.625,87.5
1.4151944,0.59375,84.375
1.6247677,0.5625,81.25
1.1747497,0.6875,92.1875
2.2787714,0.515625,71.875
1.4606768,0.609375,87.5
1.4106656,0.625,89.0625
1.6430943,0.546875,87.5
1.0928005,0.6875,90.625
1.0727572,0.765625,92.1875
1.3817996,0.640625,84.375
1.4459265,0.625,84.375
1.2517431,0.65625,87.5
1.3676417,0.65625,89.0625
1.289688,0.671875,90.625
1.2573056,0.703125,87.5
1.2564114,0.703125,87.5
1.1380914,0.703125,92.1875
1.0398626,0.671875,92.1875
1.2433573,0.703125,84.375
1.58099,0.640625,85.9375
1.4279575,0.609375,82.8125
1.2399702,0.671875,87.5
1.3381943,0.609375,84.375
0.84348756,0.765625,93.75
0.86739576,0.71875,95.3125
0.97154516,0.703125,96.875
0.92671967,0.6875,93.75
0.5625671,0.890625,98.4375
1.0979548,0.65625,93.75
0.7922169,0.78125,96.875
0.78182,0.8125,93.75
0.9815433,0.703125,90.625
1.0772609,0.6875,96.875
0.79635817,0.734375,98.4375
0.85782075,0.765625,96.875
0.82952076,0.734375,93.75
0.87314844,0.6875,95.3125
1.0425727,0.671875,93.75
0.43779385,0.90625,98.4375
0.47360018,0.875,98.4375
0.46269232,0.890625,100.0
0.43930113,0.875,96.875
0.50791574,0.890625,98.4375
0.5517161,0.84375,96.875
0.30852363,0.921875,100.0
0.62958133,0.8125,96.875
0.6982522,0.78125,93.75
0.5204813,0.828125,95.3125
0.5806105,0.84375,98.4375
0.44956136,0.828125,100.0
0.981301,0.671875,95.3125
0.5930333,0.890625,93.75
0.8743562,0.71875,96.875
0.45631996,0.859375,98.4375
0.29175943,0.90625,100.0
0.37620488,0.859375,100.0
0.2567531,0.9375,98.4375
0.25188935,0.9375,100.0
0.26980528,0.9375,100.0
0.2469037,0.953125,100.0
0.41769594,0.84375,100.0
0.26694623,0.921875,100.0
0.30851838,0.90625,100.0
0.3692687,0.859375,100.0
0.48408023,0.84375,100.0
0.37186575,0.921875,100.0
0.41653186,0.859375,100.0
0.5367922,0.859375,98.4375
0.3536297,0.890625,98.4375
0.17049485,0.953125,100.0
0.13422284,0.984375,100.0
0.14388278,0.96875,100.0
0.11478769,0.984375,100.0
0.23382469,0.921875,100.0
0.3227025,0.90625,98.4375
0.19651596,0.921875,100.0
0.10501163,0.984375,100.0
0.2647078,0.921875,100.0
0.16588753,0.9375,100.0
0.29097533,0.90625,98.4375
0.23137438,0.921875,100.0
0.2218468,0.9375,100.0
0.35026464,0.890625,100.0
0.37366548,0.84375,100.0
0.31062526,0.875,100.0
0.23442528,0.90625,100.0
0.13535194,0.953125,100.0
0.051642638,1.0,100.0
0.091034554,1.0,100.0
0.12496619,0.96875,100.0
0.21708903,0.921875,100.0
0.31073272,0.9375,98.4375
0.19955161,0.96875,100.0
0.26722652,0.921875,100.0
0.3324231,0.890625,100.0
0.2739017,0.921875,100.0
0.32147923,0.90625,98.4375
0.22747625,0.953125,98.4375
0.27620697,0.90625,100.0
0.3836048,0.859375,100.0
0.28709126,0.890625,100.0
0.21117032,0.9375,100.0
0.070724204,1.0,100.0
0.096388325,0.984375,100.0
0.12002652,0.96875,100.0
0.23482275,0.921875,98.4375
0.20499225,0.9375,100.0
0.18313384,0.921875,100.0
0.2242046,0.90625,100.0
0.16609776,0.9375,98.4375
0.117956914,0.9375,100.0
0.27509642,0.890625,100.0
0.23427066,0.875,100.0
0.24213377,0.921875,100.0
0.37598652,0.859375,100.0
0.2929339,0.9375,100.0
0.09035613,0.984375,100.0
0.07518351,0.984375,100.0
0.051680237,0.984375,100.0
0.11139864,0.96875,100.0
0.16270785,0.9375,98.4375
0.10785033,0.96875,100.0
0.1630341,0.953125,100.0
0.17117853,0.921875,100.0
0.20584086,0.9375,100.0
0.19815448,0.953125,100.0
0.14850909,0.9375,100.0
0.32516417,0.90625,100.0
0.25291148,0.921875,100.0
0.28145602,0.90625,100.0
0.3529578,0.859375,100.0
0.30312303,0.875,100.0
0.108555816,0.953125,100.0
0.15257093,0.921875,100.0
0.17812568,0.96875,100.0
0.16466185,0.921875,100.0
0.15793134,0.921875,100.0
0.26137996,0.90625,100.0
0.1227517,0.953125,100.0
0.23404019,0.875,100.0
0.13817048,0.953125,100.0
0.172689,0.953125,100.0
0.22670212,0.921875,100.0
0.15492335,0.953125,100.0
0.20246936,0.953125,98.4375
0.28118214,0.90625,98.4375
0.07709801,0.984375,100.0
0.18106645,0.9375,100.0
0.079237066,0.984375,98.4375
0.08677749,0.96875,100.0
0.12454979,0.96875,100.0
0.117695644,0.96875,100.0
0.049290035,0.984375,100.0
0.08458414,0.953125,100.0
0.07049315,0.953125,100.0
0.15874305,0.953125,98.4375
0.10642644,0.96875,100.0
0.09139145,0.96875,100.0
0.19749205,0.921875,98.4375
0.20929855,0.9375,100.0
0.030156372,1.0,100.0
0.10304565,0.984375,100.0
0.1811065,0.953125,100.0
0.095811255,0.96875,100.0
0.029681323,0.984375,100.0
0.04754396,0.984375,100.0
0.045503445,1.0,100.0
0.22506788,0.9375,100.0
0.08520746,0.96875,100.0
0.06308031,0.984375,100.0
0.143819,0.9375,100.0
0.060500212,0.984375,100.0
0.08190324,0.984375,100.0
0.24202688,0.90625,100.0
0.09265529,0.984375,100.0
0.19649038,0.9375,100.0
0.22874305,0.9375,100.0
0.34156492,0.90625,98.4375
0.17975827,0.90625,100.0
